|  Rank |          Drug Name          | Target Name | Binding Score |
|   58  | HJLSLZFTEKNLFI-UHFFFAOYSA-N |  A0A6B9WHL6 |     28.14     |
|   59  | LHNIIDJUOCFXAP-UHFFFAOYSA-N |  A0A6B9WHD5 |     27.89     |
|   60  | ORDHXXHTBUZRCN-NTEUORMPSA-N |  A0A6B9WHC8 |     27.84     |
|   61  | XWRBMHSLXKNRJX-UHFFFAOYSA-N |  A0A6M3GXH9 |     27.63     |
|   62  | OWEGWHBOCFMBLP-UHFFFAOYSA-N |    Q6YMS2   |     27.49     |
|   63  | MGSNWNLPMHXGDD-DFWOJPNQSA-N |  A0A6M3GXH9 |     27.37     |
|   64  | CUUCCLJJOWSASK-UHFFFAOYSA-N |  A0A1S4F2S4 |     26.76     |
|   65  | WPHKIQPVPYJNAX-UHFFFAOYSA-N |  A0A1S4F2T6 |     26.55     |
|   66  | RILWUTQZRXWBOB-GIDUJCDVSA-N |    Q6YMS7   |     26.52     |
|   67  | SRQKTCXJCCHINN-NYYWCZLTSA-N |    Q6YMS4   |     26.40     |
|   68  | YDMBNDUHUNWWRP-VJBWXMMDSA-N |    P17763   |     26.34     |
|   69  | IOQRTGZPCYYQLE-RBUKOAKNSA-N |    Q1A136   |     26.31     |
|   70  | RDXLYGJSWZYTFJ-UHFFFAOYSA-N |    P17763   |     26.13     |
|   71  | UZDQAKCZSLBAOL-QGZVFWFLSA-N |    Q86825   |     26.13     |
|   72  | BYPIURIATSUHDW-UHFFFAOYSA-N |  A0A1S4F2S4 |     26.12     |
|   73  | XRXDAJYKGWNHTQ-UHFFFAOYSA-N |  A0A6B9WHL6 |     26.11     |
|   74  | KMNLXCBYBKHKSK-BKMJKUGQSA-N |  A0A6B9WHK4 |     26.11     |
|   75  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A6B9WHL6 |     26.10     |
|   76  | OWEGWHBOCFMBLP-UHFFFAOYSA-N |  A0A6B9WHL6 |     26.04     |
|   77  | OIZSVTOIBNSVOS-UHFFFAOYSA-N |  A0A1S4F2T6 |     26.04     |
|   78  | PSJNVUMNHFTSSI-SREVYHEPSA-N |  A0A6M3GXE4 |     26.02     |
|   79  | LHIALLMPKJMSIQ-NSCUHMNNSA-N |  A0A6B9WHC8 |     25.89     |
|   80  | KPBNHDGDUADAGP-VAWYXSNFSA-N |    Q6YMS2   |     25.88     |
|   81  | CPVZPPFHQBIJNB-KRWDZBQOSA-N |  A0A6B9WHK4 |     25.87     |
|   82  | WUWFMJLSHFBJBN-IBGZPJMESA-N |  A0A1S4F2T6 |     25.83     |
|   83  | ZPEIMTDSQAKGNT-UHFFFAOYSA-N |  A0A6B9WHK4 |     25.77     |
|   84  | VLFJECXUHXIQBJ-HNNXBMFYSA-N |    Q6YMS1   |     25.64     |
|   85  | PXSOHRWMIRDKMP-UHFFFAOYSA-N |    Q1A136   |     25.59     |
|   86  | VAZAPHZUAVEOMC-UHFFFAOYSA-N |    Q6YMS1   |     25.55     |
|   87  | OZOGDCZJYVSUBR-UHFFFAOYSA-N |  A0A6B9WHC8 |     25.44     |
|   88  | DNVVZWSVACQWJE-UHFFFAOYSA-N |  A0A1S4F2T6 |     25.40     |
|   89  | ODUOJXZPIYUATO-UHFFFAOYSA-N |  A0A6B9WHH1 |     25.32     |
|   90  | XIYDIPLATGRHEC-SFHVURJKSA-N |  A0A6B9WHK4 |     25.31     |
|   91  | JHBWYQRKOUBPCA-UHFFFAOYSA-N |    P17763   |     25.29     |
|   92  | PWFIFNGOPQUNIT-NHYXAHLCSA-N |  A0A1S4F2S4 |     25.24     |
|   93  | ODUOJXZPIYUATO-UHFFFAOYSA-N |    P29991   |     25.21     |
|   94  | DNVVZWSVACQWJE-UHFFFAOYSA-N |    P17763   |     25.18     |
|   95  | ODUOJXZPIYUATO-UHFFFAOYSA-N |    P27915   |     25.16     |
|   96  | WZHKXNSOCOQYQX-FUAFALNISA-N |  A0A6B9WHH1 |     25.16     |
|   97  | VWOIKFDZQQLJBJ-SSZFMOIBSA-N |  A0A6B9WHJ8 |     25.16     |
|   98  | ADFCQWZHKCXPAJ-UHFFFAOYSA-N |    P27915   |     25.06     |
|   99  | HBNPJJILLOYFJU-VMPREFPWSA-N |  A0A6M3GXE4 |     25.06     |
|  100  | BLMPQMFVWMYDKT-NZTKNTHTSA-N |    Q6YMS4   |     25.05     |
|  101  | LLVLMYRWABCVEU-UHFFFAOYSA-N |  A0A1S4F2S4 |     25.01     |
|  102  | WJLQPSZXCOYTHS-UHFFFAOYSA-N |    Q6YMS3   |     25.01     |
|  103  | QQJHRQZZCNYDMX-VPUSJEBWSA-N |  A0A6B9WHJ8 |     25.00     |
|  104  | QQJHRQZZCNYDMX-VPUSJEBWSA-N |    Q6YMS2   |     24.95     |
|  105  | VLFJECXUHXIQBJ-HNNXBMFYSA-N |    Q6YMS7   |     24.92     |
|  106  | ZHKNLJLMDFQVHJ-RUZDIDTESA-N |  A0A6M3GXE4 |     24.82     |
|  107  | HFNKQEVNSGCOJV-HNNXBMFYSA-N |  A0A6B9WHL6 |     24.82     |
|  108  | POXUJOYUVLWPQN-ZDUSSCGKSA-N |  A0A6B9WHD5 |     24.80     |
|  109  | AUVVAXYIELKVAI-CKBKHPSWSA-N |  A0A6M3GXH9 |     24.74     |
|  110  | YECRYLBCIYSJSO-UHFFFAOYSA-N |    Q1A136   |     24.72     |
|  111  | QQJHRQZZCNYDMX-VPUSJEBWSA-N |    Q1A136   |     24.70     |
|  112  | HVXKQKFEHMGHSL-GOOCMWNKSA-N |    Q6YMS3   |     24.63     |
|  113  | GDHMBNWVLWMONW-UHFFFAOYSA-N |  A0A1S4F2T6 |     24.51     |
|  114  | OAKGNIRUXAZDQF-TXHRRWQRSA-O |    Q6YMS1   |     24.45     |
|  115  | HKGUHEGKBLYKHY-QMOZSOIISA-N |  A0A6B9WHK4 |     24.45     |
|  116  | GXDALQBWZGODGZ-UHFFFAOYSA-N |  A0A6B9WHK4 |     24.42     |
|  117  | LGWACEZVCMBSKW-UHFFFAOYSA-N |  A0A6B9WHJ8 |     24.41     |
|  118  | KNHLHFDFFDCJJR-NXEZZACHSA-N |    Q6YMS3   |     24.41     |
|  119  | GMIGIKGMWTUBHA-UKQLQXPXSA-N |    Q6YMS3   |     24.38     |
|  120  | QXOPTIPQEVJERB-JQWIXIFHSA-N |    Q6YMS3   |     24.22     |
|  121  | RDQSNNMSDOHAPG-UHFFFAOYSA-N |    P29990   |     24.08     |
|  122  | HUADITLKOCMHSB-UHFFFAOYSA-N |  A0A6B9WHJ8 |     24.07     |
|  123  | CUCSSYAUKKIDJV-FAXBSAIASA-N |  A0A6B9WHL6 |     24.06     |
|  124  | CUCSSYAUKKIDJV-FAXBSAIASA-N |  A0A6B9WHD5 |     24.05     |
|  125  | PRXHANOJNVGVGC-UHFFFAOYSA-N |  A0A6B9WHK4 |     24.00     |
|  126  | QTSJJDIDTYFLFC-BJMVGYQFSA-O |    P29990   |     23.98     |
|  127  | ZGRIPYHIFXGCHR-UHFFFAOYSA-N |    P17763   |     23.96     |
|  128  | IWUCXVSUMQZMFG-LBSIEXDVSA-N |    Q6YMS1   |     23.96     |
|  129  | ULXXDDBFHOBEHA-QDLOVBKTSA-N |  A0A1S4F2T6 |     23.96     |
|  130  | SYOKIDBDQMKNDQ-JULPFRMLSA-N |    P17763   |     23.92     |
|  131  | GEZHEQNLKAOMCA-RRZNCOCZSA-N |  A0A6M3GXE4 |     23.92     |
|  132  | YOVVNQKCSKSHKT-HNNXBMFYSA-N |  A0A6M3GXH9 |     23.92     |
|  133  | PLSOFLNMARXGBD-UHFFFAOYSA-N |    Q6YMS3   |     23.86     |
|  134  | NYKPKXPWOWUPJV-UHFFFAOYSA-N |    Q6YMS2   |     23.83     |
|  135  | MMNNTJYFHUDSKL-UHFFFAOYSA-N |    P27915   |     23.83     |
|  136  | KEIPNCCJPRMIAX-HNNXBMFYSA-N |    P29991   |     23.82     |
|  137  | WDEKUGNKKOGFOA-UHFFFAOYSA-N |    P29990   |     23.72     |
|  138  | SRPXSILJHWNFMK-CHPOKUKFSA-N |    P17763   |     23.71     |
|  139  | VRORTNGXAKZJML-UHFFFAOYSA-N |  A0A6B9WHL6 |     23.68     |
|  140  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q6YMS2   |     23.64     |
|  141  | BSMNRYCSBFHEMQ-GZMMTYOYSA-N |    Q6YMS3   |     23.58     |
|  142  | WBKHQQZRHCECKK-UHFFFAOYSA-N |    P17763   |     23.53     |
|  143  | QZVNQOLPLYWLHQ-ZEQKJWHPSA-N |    Q6YMS3   |     23.50     |
|  144  | ZHAGGRWTJXROKV-WXFUMESZSA-N |    P17763   |     23.48     |
|  145  | ACGUYXCXAPNIKK-UHFFFAOYSA-N |  A0A1S4F2T6 |     23.42     |
|  146  | WIKYUJGCLQQFNW-UHFFFAOYSA-N |    Q86825   |     23.42     |
|  147  | OOPDAHSJBRZRPH-UHFFFAOYSA-L |  A0A6B9WHH1 |     23.38     |
|  148  | RDUHXGIIUDVSHR-UHFFFAOYSA-N |  A0A6B9WHK4 |     23.31     |
|  149  | MFDFERRIHVXMIY-UHFFFAOYSA-N |    Q6YMS4   |     23.28     |
|  150  | YSWHPGYAPJLREH-UHFFFAOYSA-N |  A0A6M3GXE4 |     23.20     |
|  151  | VWOIKFDZQQLJBJ-SSZFMOIBSA-N |  A0A6B9WHH1 |     23.18     |
|  152  | XIYDIPLATGRHEC-SFHVURJKSA-N |    P29991   |     23.17     |
|  153  | LXBIFEVIBLOUGU-JGWLITMVSA-N |    Q6YMS3   |     23.13     |
|  154  | LGGDLPSXAGQFSG-UHFFFAOYSA-N |    Q6YMS3   |     23.10     |
|  155  | CGBJSGAELGCMKE-UHFFFAOYSA-N |  A0A6B9WHH1 |     23.09     |
|  156  | LGGDLPSXAGQFSG-UHFFFAOYSA-N |    Q1A136   |     23.04     |
|  157  | JUZYLCPPVHEVSV-LJQANCHMSA-N |    P29990   |     22.99     |
|  158  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q6YMS3   |     22.95     |
|  159  | WDZCUPBHRAEYDL-GZAUEHORSA-N |  A0A6B9WHC8 |     22.92     |
|  160  | MUKSDTOOLRNSIO-QMMMGPOBSA-N |    Q86825   |     22.83     |
|  161  | LXBIFEVIBLOUGU-CLEROBSHSA-N |  A0A6B9WHJ8 |     22.81     |
|  162  | QYBGBLQCOOISAR-UHFFFAOYSA-N |    P17763   |     22.79     |
|  163  | XFALPSLJIHVRKE-GFCCVEGCSA-N |    Q6YMS2   |     22.72     |
|  164  | UCVAQBJLJIKTFJ-MOPGFXCFSA-N |    Q6YMS7   |     22.72     |
|  165  | OVEVHVURWWTPFC-UHFFFAOYSA-N |  A0A6B9WHD5 |     22.63     |
|  166  | OJICYBSWSZGRFB-UHFFFAOYSA-N |  A0A1S4F2S4 |     22.58     |
|  167  | VTGBZWHPJFMTKS-UHFFFAOYSA-N |    Q6YMS3   |     22.52     |
|  168  | OZOGDCZJYVSUBR-UHFFFAOYSA-N |  A0A6B9WHK4 |     22.50     |
|  169  | IKARRQFFZRTPEB-UHFFFAOYSA-N |    Q1A136   |     22.48     |
|  170  | XFALPSLJIHVRKE-GFCCVEGCSA-N |    P17763   |     22.45     |
|  171  | RHRAMPXHWHSKQB-UHFFFAOYSA-N |    Q1A136   |     22.39     |
|  172  | FABPRXSRWADJSP-MEDUHNTESA-N |    P29990   |     22.35     |
|  173  | LACIBZRFAYFTOV-UHFFFAOYSA-N |    P17763   |     22.32     |
|  174  | QFFGVLORLPOAEC-SNVBAGLBSA-N |    Q1A136   |     22.29     |
|  175  | GKIRPKYJQBWNGO-OCEACIFDSA-N |    P27915   |     22.26     |
|  176  | SYZWOOODCAMXPL-GOSISDBHSA-N |    Q6YMS4   |     22.21     |
|  177  | ZVZRDFTXNAZBOX-UWVGGRQHSA-N |  A0A1S4F2T6 |     22.09     |
|  178  | PWAUCHMQEXVFJR-ZAZMHIJSSA-N |    P29990   |     22.03     |
|  179  | SRPXSILJHWNFMK-MEDUHNTESA-N |    Q6YMS4   |     21.93     |
|  180  | LMBWSYZSUOEYSN-UHFFFAOYSA-N |  A0A6B9WHC8 |     21.93     |
|  181  | SRPXSILJHWNFMK-MEDUHNTESA-N |  A0A6B9WHH1 |     21.93     |
|  182  | HAYYBYPASCDWEQ-UHFFFAOYSA-N |  A0A1S4F2T6 |     21.90     |
|  183  | FLOJCNYYPGNYBP-RQJHMYQMSA-N |    Q6YMS2   |     21.90     |
|  184  | LLVLMYRWABCVEU-UHFFFAOYSA-N |    P29990   |     21.85     |
|  185  | YECRYLBCIYSJSO-UHFFFAOYSA-N |  A0A6B9WHJ8 |     21.81     |
|  186  | GMIZZEXBPRLVIV-UHFFFAOYSA-N |    Q1A136   |     21.75     |
|  187  | VRQXRVAKPDCRCI-ZNMIVQPWSA-N |  A0A6B9WHH1 |     21.72     |
|  188  | SRPXSILJHWNFMK-MEDUHNTESA-N |  A0A6M3GXE4 |     21.65     |
|  189  | ROWSTIYZUWEOMM-UHFFFAOYSA-N |    Q6YMS1   |     21.58     |
|  190  | SRPXSILJHWNFMK-MEDUHNTESA-N |  A0A1S4F2S4 |     21.53     |
|  191  | YTHQUBIKIOUZBQ-UHFFFAOYSA-N |    Q6YMS2   |     21.52     |
|  192  | BENUHBSJOJMZEE-UHFFFAOYSA-N |    Q6YMS1   |     21.43     |
|  193  | GVEZIHKRYBHEFX-NQQPLRFYSA-N |  A0A6B9WHK4 |     21.41     |
|  194  | QLUYMIVVAYRECT-OCCSQVGLSA-N |    Q6YMS3   |     21.40     |
|  195  | QCDFBFJGMNKBDO-UHFFFAOYSA-N |  A0A6M3GXH9 |     21.39     |
|  196  | KVLFRAWTRWDEDF-IRXDYDNUSA-N |  A0A6M3GXE4 |     21.39     |
|  197  | KLBQZWRITKRQQV-UHFFFAOYSA-N |  A0A6B9WHL6 |     21.34     |
|  198  | CDKNUFNIFGPFSF-XZSSAKSRSA-N |  A0A6B9WHJ8 |     21.29     |
|  199  | JFIWEPHGRUDAJN-DYUFWOLASA-N |    Q86825   |     21.27     |
|  200  | QYQDKDWGWDOFFU-IUODEOHRSA-N |  A0A6B9WHC8 |     21.19     |
|  201  | RAGOYPUPXAKGKH-XAKZXMRKSA-N |    P17763   |     21.16     |
|  202  | SULYVXZZUMRQAX-NSHDSACASA-N |    Q1A136   |     21.13     |
|  203  | NPGNOVNWUSPMDP-HLLBOEOZSA-N |  A0A6B9WHL6 |     21.12     |
|  204  | HYFHYPWGAURHIV-UHFFFAOYSA-N |    P29991   |     21.12     |
|  205  | LXBIFEVIBLOUGU-JGWLITMVSA-N |  A0A6B9WHC8 |     21.12     |
|  206  | FFRFGVHNKJYNOV-ULCYVWNCSA-N |  A0A6B9WHH1 |     21.08     |
|  207  | FVZJIAUYFDQQKJ-JWQCQUIFSA-N |  A0A1S4F2T6 |     21.08     |
|  208  | YQCGBHBRCNCNLL-UHFFFAOYSA-N |    Q6YMS7   |     21.03     |
|  209  | YJQZYXCXBBCEAQ-ACJLOTCBSA-N |    Q6YMS3   |     21.02     |
|  210  | HQDXNTRZJRNPLD-UHFFFAOYSA-N |  A0A1S4F2S4 |     20.99     |
|  211  | BHXLLRXDAYEMPP-FANKHUQVSA-O |  A0A6B9WHL6 |     20.93     |
|  212  | OODSRGGFVDYOSH-HIQGCBGQSA-N |    Q6YMS1   |     20.92     |
|  213  | PWAUCHMQEXVFJR-ZAZMHIJSSA-N |  A0A1S4F2T6 |     20.87     |
|  214  | ZDXUKAKRHYTAKV-UHFFFAOYSA-N |  A0A6M3GXH9 |     20.82     |
|  215  | NJCJBUHJQLFDSW-UHFFFAOYSA-N |    Q6YMS7   |     20.78     |
|  216  | AQSSMEORRLJZLU-UHFFFAOYSA-N |  A0A6B9WHK4 |     20.75     |
|  217  | SOROUYSPFADXSN-SUWVAFIASA-N |  A0A6M3GXE4 |     20.66     |
|  218  | JSPUCPNQXKTYRO-LWILDLIXSA-N |    P27915   |     20.59     |
|  219  | ROWSTIYZUWEOMM-UHFFFAOYSA-N |    Q6YMS2   |     20.53     |
|  220  | QBSGXIBYUQJHMJ-UHFFFAOYSA-N |    Q1A136   |     20.47     |
|  221  | GXXLUDOKHXEFBQ-YJFSRANCSA-N |    P29990   |     20.43     |
|  222  | QAWIHIJWNYOLBE-UHFFFAOYSA-N |    Q1A136   |     20.39     |
|  223  | CLPSAAPUJUVQPP-UHFFFAOYSA-N |    Q6YMS7   |     20.39     |
|  224  | GNMUEVRJHCWKTO-FQEVSTJZSA-N |  A0A6B9WHH1 |     20.38     |
|  225  | IVBHGBMCVLDMKU-GXNBUGAJSA-N |    P29991   |     20.38     |
|  226  | WRNKIDLXXXIELU-IEBWSBKVSA-N |    Q6YMS7   |     20.36     |
|  227  | IIJQICKYWPGJDT-UHFFFAOYSA-L |    Q86825   |     20.36     |
|  228  | LMBWSYZSUOEYSN-UHFFFAOYSA-N |    Q6YMS3   |     20.35     |
|  229  | IFFPICMESYHZPQ-UHFFFAOYSA-N |  A0A6B9WHD5 |     20.33     |
|  230  | IOMMMLWIABWRKL-WUTDNEBXSA-N |  A0A6B9WHJ8 |     20.28     |
|  231  | FABPRXSRWADJSP-MEDUHNTESA-N |    Q6YMS2   |     20.28     |
|  232  | FLOJCNYYPGNYBP-RQJHMYQMSA-N |    Q6YMS7   |     20.27     |
|  233  | XDZKBRJLTGRPSS-ZSKFQXOHSA-N |    P29990   |     20.25     |
|  234  | OXLZNBCNGJWPRV-UHFFFAOYSA-N |  A0A6B9WHH1 |     20.22     |
|  235  | WRNKIDLXXXIELU-IEBWSBKVSA-N |    Q6YMS3   |     20.21     |
|  236  | VWOIKFDZQQLJBJ-DTQAZKPQSA-N |  A0A1S4F2T6 |     20.21     |
|  237  | IWIVCNVLSKNJJS-VLMZJYNESA-N |  A0A1S4F2T6 |     20.16     |
|  238  | SQGYOTSLMSWVJD-UHFFFAOYSA-N |  A0A6B9WHK4 |     20.15     |
|  239  | QLUYMIVVAYRECT-OCCSQVGLSA-N |    P17763   |     20.07     |
|  240  | QNPNRSMUYWHWJK-RELWKKBWSA-N |    P27915   |     20.01     |
|  241  | WXUUCRLKXQMWRY-UHFFFAOYSA-N |    P27915   |     20.00     |
|  242  | UQOQENZZLBSFKO-POPPZSFYSA-N |  A0A6M3GXH9 |     20.00     |
|  243  | RHRAMPXHWHSKQB-UHFFFAOYSA-N |  A0A1S4F2S4 |     19.98     |
|  244  | NJSMWLQOCQIOPE-JEGUCOMDSA-N |    Q86825   |     19.95     |
|  245  | GYCPCOJTCINIFZ-OXJNMPFZSA-N |    P17763   |     19.95     |
|  246  | IFRGXKKQHBVPCQ-UHFFFAOYSA-N |  A0A6B9WHL6 |     19.91     |
|  247  | AHYMHWXQRWRBKT-UHFFFAOYSA-N |  A0A6B9WHD5 |     19.89     |
|  248  | INVTYAOGFAGBOE-UHFFFAOYSA-N |  A0A1S4F2T6 |     19.89     |
|  249  | NQHNLNLJPDMBFN-UHFFFAOYSA-O |  A0A6B9WHK4 |     19.88     |
|  250  | XUKUURHRXDUEBC-KAYWLYCHSA-N |    Q6YMS1   |     19.87     |
|  251  | VKHAHZOOUSRJNA-GCNJZUOMSA-N |  A0A1S4F2T6 |     19.84     |
|  252  | QDUIJCOKQCCXQY-WHJQOFBOSA-O |  A0A6B9WHH1 |     19.80     |
|  253  | XXJWYDDUDKYVKI-UHFFFAOYSA-N |    P17763   |     19.78     |
|  254  | UXNJSZBEHANTSL-YGCMUPCZSA-N |    Q6YMS1   |     19.78     |
|  255  | DPSPPJIUMHPXMA-UHFFFAOYSA-N |    Q86825   |     19.77     |
|  256  | OVCDSSHSILBFBN-UHFFFAOYSA-N |  A0A6M3GXE4 |     19.74     |
|  257  | ULDZFCNXQRYRSI-UHFFFAOYSA-N |    P29991   |     19.73     |
|  258  | VTLCNEGVSVJLDN-UHFFFAOYSA-N |    P17763   |     19.72     |
|  259  | IWUCXVSUMQZMFG-ORYDJHDTSA-N |    P29990   |     19.70     |
|  260  | VTGBZWHPJFMTKS-UHFFFAOYSA-N |    P17763   |     19.68     |
|  261  | XRVJPLDTMUSSDE-UHFFFAOYSA-N |    Q6YMS1   |     19.66     |
|  262  | QMLVECGLEOSESV-VXGBXAGGSA-N |  A0A6B9WHD5 |     19.61     |
|  263  | AGOYDEPGAOXOCK-KCBOHYOISA-N |  A0A6B9WHH1 |     19.57     |
|  264  | QYQDKDWGWDOFFU-KEKZHRQWSA-N |    Q6YMS3   |     19.54     |
|  265  | UMSHZWFCVXIDEO-UHFFFAOYSA-N |  A0A6M3GXE4 |     19.54     |
|  266  | KAKPGJJRYRYSTP-UHFFFAOYSA-N |    P29991   |     19.50     |
|  267  | TULGGJGJQXESOO-BJUDXGSMSA-N |  A0A1S4F2T6 |     19.47     |
|  268  | PZDPVSFZTKORSP-OAHLLOKOSA-N |    Q86825   |     19.42     |
|  269  | KVBGVZZKJNLNJU-UHFFFAOYSA-N |    P27915   |     19.41     |
|  270  | UZDQAKCZSLBAOL-QGZVFWFLSA-N |  A0A1S4F2S4 |     19.39     |
|  271  | USZYSDMBJDPRIF-SVEJIMAYSA-N |  A0A1S4F2S4 |     19.38     |
|  272  | JQBKWZPHJOEQAO-FEJOFABCSA-N |  A0A1S4F2S4 |     19.33     |
|  273  | HVMKWKIPLGPYAR-UHFFFAOYSA-N |    Q1A136   |     19.33     |
|  274  | WGOJWDWKHJHXSV-UHFFFAOYSA-N |    P27915   |     19.26     |
|  275  | IPHKVWAKDXKJRE-UHFFFAOYSA-N |    Q6YMS1   |     19.24     |
|  276  | HVFLCNVBZFFHBT-FKULVZFESA-N |  A0A6B9WHL6 |     19.22     |
|  277  | XSPUSVIQHBDITA-RKYNPMAHSA-N |  A0A6B9WHK4 |     19.22     |
|  278  | XWRBMHSLXKNRJX-UHFFFAOYSA-N |    P17763   |     19.17     |
|  279  | OZSXWXGDJLBJQO-UHFFFAOYSA-N |    Q6YMS7   |     19.17     |
