|  Rank |          Drug Name          | Target Name | Binding Score |
|  124  | WFTSRDISOMSAQC-CYMJSXLZSA-N |  A0A6B9WHD5 |      7.43     |
|  125  | PPUXXDKQNAHHON-BJLQDIEVSA-N |    Q6YMS1   |      7.43     |
|  126  | PPUXXDKQNAHHON-BJLQDIEVSA-N |    Q6YMS2   |      7.43     |
|  127  | PPUXXDKQNAHHON-BJLQDIEVSA-N |  A0A1S4F2S4 |      7.43     |
|  128  | PPUXXDKQNAHHON-BJLQDIEVSA-N |  A0A6M3GXH9 |      7.43     |
|  129  | GIRQUEZTDUZNPE-GQKVEGPNSA-N |  A0A1S4F2T6 |      7.43     |
|  130  | WFTSRDISOMSAQC-CYMJSXLZSA-N |  A0A6B9WHC8 |      7.43     |
|  131  | XEAOPVUAMONVLA-QGZVFWFLSA-N |    Q1A136   |      7.42     |
|  132  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |    Q6YMS3   |      7.42     |
|  133  | FQCKMBLVYCEXJB-ZDYNVFCDSA-L |  A0A6B9WHC8 |      7.42     |
|  134  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    Q6YMS3   |      7.42     |
|  135  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    Q6YMS3   |      7.42     |
|  136  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q6YMS3   |      7.42     |
|  137  | XEAOPVUAMONVLA-QGZVFWFLSA-N |    P27915   |      7.42     |
|  138  | PPUXXDKQNAHHON-BJLQDIEVSA-N |  A0A6B9WHL6 |      7.42     |
|  139  | WCWSTNLSLKSJPK-LKFCYVNXSA-N |  A0A6B9WHC8 |      7.41     |
|  140  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |    P27915   |      7.41     |
|  141  | XEAOPVUAMONVLA-QGZVFWFLSA-N |  A0A6M3GXH9 |      7.41     |
|  142  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    Q1A136   |      7.41     |
|  143  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    Q1A136   |      7.41     |
|  144  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q1A136   |      7.41     |
|  145  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |    Q6YMS4   |      7.41     |
|  146  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |  A0A6M3GXE4 |      7.41     |
|  147  | LNMRSSIMGCDUTP-UHFFFAOYSA-N |  A0A6B9WHC8 |      7.40     |
|  148  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |    Q6YMS4   |      7.40     |
|  149  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |  A0A1S4F2S4 |      7.40     |
|  150  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |    Q6YMS1   |      7.40     |
|  151  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |    Q6YMS2   |      7.40     |
|  152  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |  A0A6B9WHL6 |      7.39     |
|  153  | GPNFRRPXCRWXHN-MNSAWQCASA-L |  A0A6B9WHL6 |      7.39     |
|  154  | FQCKMBLVYCEXJB-MNSAWQCASA-L |  A0A6B9WHL6 |      7.39     |
|  155  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |    Q1A136   |      7.39     |
|  156  | FQCKMBLVYCEXJB-ZDYNVFCDSA-L |  A0A6B9WHD5 |      7.39     |
|  157  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q1A136   |      7.39     |
|  158  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |  A0A1S4F2S4 |      7.39     |
|  159  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |  A0A6M3GXH9 |      7.38     |
|  160  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |  A0A1S4F2S4 |      7.38     |
|  161  | GPNFRRPXCRWXHN-MNSAWQCASA-L |  A0A1S4F2S4 |      7.38     |
|  162  | FQCKMBLVYCEXJB-MNSAWQCASA-L |  A0A1S4F2S4 |      7.38     |
|  163  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q6YMS4   |      7.38     |
|  164  | WCWSTNLSLKSJPK-LKFCYVNXSA-N |  A0A6B9WHD5 |      7.38     |
|  165  | XUKUURHRXDUEBC-KAYWLYCHSA-N |  A0A6B9WHH1 |      7.38     |
|  166  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |    Q6YMS3   |      7.38     |
|  167  | XFILPEOLDIKJHX-QYZOEREBSA-N |  A0A6B9WHC8 |      7.38     |
|  168  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |    Q6YMS3   |      7.38     |
|  169  | GKHRDWHFKKUYAX-KSZLIROESA-N |  A0A1S4F2T6 |      7.38     |
|  170  | LNMRSSIMGCDUTP-UHFFFAOYSA-N |  A0A6B9WHD5 |      7.37     |
|  171  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    Q6YMS1   |      7.37     |
|  172  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    Q6YMS2   |      7.37     |
|  173  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    Q6YMS1   |      7.37     |
|  174  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    Q6YMS2   |      7.37     |
|  175  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q6YMS1   |      7.37     |
|  176  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q6YMS2   |      7.37     |
|  177  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |  A0A6M3GXH9 |      7.37     |
|  178  | GPNFRRPXCRWXHN-MNSAWQCASA-L |  A0A6M3GXH9 |      7.37     |
|  179  | FQCKMBLVYCEXJB-MNSAWQCASA-L |  A0A6M3GXH9 |      7.37     |
|  180  | RPDFDSQFBCJTDY-PXODCTBUSA-N |  A0A6B9WHD5 |      7.37     |
|  181  | KTEIFNKAUNYNJU-GFCCVEGCSA-N |  A0A6B9WHC8 |      7.37     |
|  182  | XUKUURHRXDUEBC-KAYWLYCHSA-N |  A0A1S4F2T6 |      7.37     |
|  183  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |  A0A6M3GXH9 |      7.37     |
|  184  | KTEIFNKAUNYNJU-GFCCVEGCSA-N |  A0A6B9WHD5 |      7.36     |
|  185  | RPDFDSQFBCJTDY-PXODCTBUSA-N |  A0A6B9WHC8 |      7.36     |
|  186  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |  A0A6M3GXE4 |      7.36     |
|  187  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |  A0A6M3GXH9 |      7.36     |
|  188  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |  A0A6M3GXE4 |      7.36     |
|  189  | XFILPEOLDIKJHX-QYZOEREBSA-N |  A0A6B9WHD5 |      7.36     |
|  190  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q6YMS3   |      7.36     |
|  191  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |  A0A6B9WHC8 |      7.35     |
|  192  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |  A0A6B9WHD5 |      7.35     |
|  193  | PPUXXDKQNAHHON-BJLQDIEVSA-N |    Q86825   |      7.35     |
|  194  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |    Q6YMS4   |      7.35     |
|  195  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |    Q6YMS1   |      7.35     |
|  196  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |    Q6YMS2   |      7.35     |
|  197  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |  A0A1S4F2S4 |      7.35     |
|  198  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |  A0A6B9WHL6 |      7.34     |
|  199  | GDCDJDVICJMYLY-HBMCJLEFSA-N |  A0A6B9WHK4 |      7.34     |
|  200  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |    Q6YMS4   |      7.34     |
|  201  | WFTSRDISOMSAQC-CYMJSXLZSA-N |    Q6YMS4   |      7.34     |
|  202  | PPUXXDKQNAHHON-BJLQDIEVSA-N |    P27915   |      7.34     |
|  203  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |  A0A1S4F2S4 |      7.34     |
|  204  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |    Q6YMS1   |      7.33     |
|  205  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |    Q6YMS2   |      7.33     |
|  206  | GDCDJDVICJMYLY-HBMCJLEFSA-N |  A0A6B9WHJ8 |      7.33     |
|  207  | XEAOPVUAMONVLA-QGZVFWFLSA-N |    P17763   |      7.33     |
|  208  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |  A0A6M3GXE4 |      7.33     |
|  209  | MAFACRSJGNJHCF-UHFFFAOYSA-N |  A0A6B9WHC8 |      7.33     |
|  210  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |    P27915   |      7.33     |
|  211  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q6YMS1   |      7.33     |
|  212  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q6YMS2   |      7.33     |
|  213  | MAFACRSJGNJHCF-UHFFFAOYSA-N |  A0A6B9WHD5 |      7.32     |
|  214  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |    Q6YMS4   |      7.32     |
|  215  | XEAOPVUAMONVLA-QGZVFWFLSA-N |    Q86825   |      7.32     |
|  216  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |    P17763   |      7.32     |
|  217  | HJNZCOUKMKBKLV-CNZCJKERSA-N |  A0A6B9WHC8 |      7.32     |
|  218  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |    Q6YMS3   |      7.32     |
|  219  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |    Q6YMS3   |      7.31     |
|  220  | IBEANEPZNLVRRY-RCZVLFRGSA-N |    Q1A136   |      7.31     |
|  221  | HJNZCOUKMKBKLV-CNZCJKERSA-N |  A0A6B9WHD5 |      7.31     |
|  222  | QGWIQIAWOCJRPI-WSCVWKGISA-N |  A0A6B9WHD5 |      7.31     |
|  223  | WFTSRDISOMSAQC-CYMJSXLZSA-N |    Q6YMS3   |      7.31     |
|  224  | WLAVZAAODLTUSW-UHFFFAOYSA-N |  A0A6B9WHC8 |      7.31     |
|  225  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    Q86825   |      7.31     |
|  226  | FQCKMBLVYCEXJB-ZDYNVFCDSA-L |    Q6YMS4   |      7.30     |
|  227  | WFTSRDISOMSAQC-CYMJSXLZSA-N |  A0A1S4F2S4 |      7.30     |
|  228  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |    Q6YMS3   |      7.30     |
|  229  | DCGOBMXDEKHEOP-KRWDZBQOSA-N |    Q1A136   |      7.30     |
|  230  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |  A0A1S4F2S4 |      7.29     |
|  231  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    Q86825   |      7.29     |
|  232  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    Q86825   |      7.29     |
|  233  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q86825   |      7.29     |
|  234  | QGWIQIAWOCJRPI-WSCVWKGISA-N |  A0A6B9WHC8 |      7.29     |
|  235  | LNMRSSIMGCDUTP-UHFFFAOYSA-N |    Q6YMS4   |      7.29     |
|  236  | FNHKPVJBJVTLMP-UHFFFAOYSA-N |  A0A6B9WHD5 |      7.29     |
|  237  | IOQRTGZPCYYQLE-RBUKOAKNSA-N |  A0A6B9WHC8 |      7.29     |
|  238  | IOQRTGZPCYYQLE-RBUKOAKNSA-N |  A0A6B9WHD5 |      7.29     |
|  239  | GHWBYIZAYFIRPA-PPEAAZTNSA-N |  A0A6B9WHC8 |      7.29     |
|  240  | KSOVGRCOLZZTPF-QMKUDKLTSA-N |    Q86825   |      7.29     |
|  241  | XQVVPGYIWAGRNI-JOCHJYFZSA-N |  A0A6B9WHC8 |      7.28     |
|  242  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |  A0A6M3GXH9 |      7.28     |
|  243  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |  A0A6B9WHC8 |      7.28     |
|  244  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |  A0A6B9WHD5 |      7.28     |
|  245  | RPDFDSQFBCJTDY-GAQXSTBRSA-N |    Q1A136   |      7.28     |
|  246  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |    P27915   |      7.28     |
|  247  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |    Q6YMS1   |      7.28     |
|  248  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |    Q6YMS2   |      7.28     |
|  249  | WLAVZAAODLTUSW-UHFFFAOYSA-N |  A0A6B9WHD5 |      7.28     |
|  250  | SHZPNDRIDUBNMH-NIJVSVLQSA-L |    P27915   |      7.27     |
|  251  | GPNFRRPXCRWXHN-MNSAWQCASA-L |    P27915   |      7.27     |
|  252  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    P27915   |      7.27     |
|  253  | MAFACRSJGNJHCF-UHFFFAOYSA-N |    Q6YMS4   |      7.27     |
|  254  | ADNPLDHMAVUMIW-CUZNLEPHSA-N |  A0A6B9WHC8 |      7.27     |
|  255  | FQCKMBLVYCEXJB-ZDYNVFCDSA-L |    Q6YMS3   |      7.27     |
|  256  | GCUZFFAPBPDIFM-IKXQUJFKSA-M |    P27915   |      7.27     |
|  257  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |    Q6YMS1   |      7.27     |
|  258  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |    Q6YMS2   |      7.27     |
|  259  | WSMQUUGTQYPVPD-OAHLLOKOSA-N |    Q1A136   |      7.27     |
|  260  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |    Q6YMS1   |      7.27     |
|  261  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |    Q6YMS2   |      7.27     |
|  262  | XQVVPGYIWAGRNI-JOCHJYFZSA-N |  A0A6B9WHD5 |      7.27     |
|  263  | ADNPLDHMAVUMIW-CUZNLEPHSA-N |  A0A6B9WHD5 |      7.27     |
|  264  | ADNPLDHMAVUMIW-CUZNLEPHSA-N |    Q6YMS4   |      7.27     |
|  265  | FNHKPVJBJVTLMP-UHFFFAOYSA-N |  A0A6B9WHC8 |      7.27     |
|  266  | WFTSRDISOMSAQC-CYMJSXLZSA-N |    Q6YMS1   |      7.27     |
|  267  | WFTSRDISOMSAQC-CYMJSXLZSA-N |    Q6YMS2   |      7.27     |
|  268  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |  A0A6B9WHC8 |      7.27     |
|  269  | WCWSTNLSLKSJPK-LKFCYVNXSA-N |  A0A6M3GXE4 |      7.26     |
|  270  | MUTBJZVSRNUIHA-UHFFFAOYSA-N |  A0A6B9WHD5 |      7.26     |
|  271  | LNMRSSIMGCDUTP-UHFFFAOYSA-N |    Q6YMS3   |      7.26     |
|  272  | GHWBYIZAYFIRPA-PPEAAZTNSA-N |  A0A6B9WHD5 |      7.26     |
|  273  | QRXOZHSEEGNRFC-ZYHUDNBSSA-N |  A0A1S4F2S4 |      7.26     |
|  274  | LNMRSSIMGCDUTP-UHFFFAOYSA-N |  A0A6M3GXE4 |      7.26     |
|  275  | FWFGIHPGRQZWIW-ABHNRTSZSA-N |    Q6YMS4   |      7.26     |
|  276  | BLZRQJYPLPCJTR-KWCYVHTRSA-N |  A0A1S4F2S4 |      7.25     |
