|  Rank |          Drug Name          | Target Name | Binding Score |
|   80  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    Q6YMS3   |     13.39     |
|   81  | DMQYDVBIPXAAJA-VHXPQNKSSA-N |    Q6YMS4   |     13.38     |
|   82  | XKFTZKGMDDZMJI-HSZRJFAPSA-N |    P17763   |     13.38     |
|   83  | LRHPCRBOMKRVOA-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.38     |
|   84  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    P29991   |     13.37     |
|   85  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6B9WHH1 |     13.36     |
|   86  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q6YMS4   |     13.35     |
|   87  | BMKPVDQDJQWBPD-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.35     |
|   88  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    Q6YMS4   |     13.35     |
|   89  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6B9WHH1 |     13.35     |
|   90  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    P29990   |     13.35     |
|   91  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    P27915   |     13.35     |
|   92  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    P27915   |     13.34     |
|   93  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    P17763   |     13.34     |
|   94  | UIARLYUEJFELEN-LROUJFHJSA-N |    Q6YMS7   |     13.34     |
|   95  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    P17763   |     13.34     |
|   96  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    P27915   |     13.33     |
|   97  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    Q6YMS3   |     13.33     |
|   98  | JCZYXTVBWHAWLL-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.33     |
|   99  | IOQRTGZPCYYQLE-RBUKOAKNSA-N |  A0A6B9WHL6 |     13.32     |
|  100  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    P29991   |     13.32     |
|  101  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    Q6YMS4   |     13.32     |
|  102  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    Q6YMS3   |     13.31     |
|  103  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    P29990   |     13.31     |
|  104  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    P27915   |     13.30     |
|  105  | KMNLXCBYBKHKSK-BKMJKUGQSA-N |  A0A6B9WHD5 |     13.30     |
|  106  | SWHNZGMQMGFQGW-MSOLQXFVSA-N |    P17763   |     13.30     |
|  107  | ONIQOQHATWINJY-UHFFFAOYSA-N |    P17763   |     13.30     |
|  108  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    Q6YMS4   |     13.29     |
|  109  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |    Q6YMS1   |     13.28     |
|  110  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |    Q6YMS2   |     13.28     |
|  111  | DMQYDVBIPXAAJA-VHXPQNKSSA-N |    P29991   |     13.28     |
|  112  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    P29990   |     13.28     |
|  113  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |    P17763   |     13.27     |
|  114  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    P27915   |     13.27     |
|  115  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    Q6YMS4   |     13.27     |
|  116  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    P29990   |     13.27     |
|  117  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6B9WHD5 |     13.26     |
|  118  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    P29991   |     13.26     |
|  119  | RYYNGWLOYLRZLK-UHFFFAOYSA-N |    Q6YMS1   |     13.25     |
|  120  | RYYNGWLOYLRZLK-UHFFFAOYSA-N |    Q6YMS2   |     13.25     |
|  121  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6B9WHL6 |     13.25     |
|  122  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    P29990   |     13.25     |
|  123  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    P17763   |     13.25     |
|  124  | HYXITZLLTYIPOF-UHFFFAOYSA-N |  A0A6B9WHK4 |     13.25     |
|  125  | DIWDGCJUJQGVOU-RUZDIDTESA-N |  A0A6B9WHL6 |     13.25     |
|  126  | OGJPXUAPXNRGGI-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.25     |
|  127  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    P29991   |     13.24     |
|  128  | PLDUPXSUYLZYBN-UHFFFAOYSA-N |    P17763   |     13.24     |
|  129  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    P29991   |     13.24     |
|  130  | UHTHHESEBZOYNR-UHFFFAOYSA-N |    P27915   |     13.24     |
|  131  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    P17763   |     13.24     |
|  132  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6B9WHJ8 |     13.24     |
|  133  | AQSSMEORRLJZLU-UHFFFAOYSA-N |    Q6YMS3   |     13.23     |
|  134  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q6YMS1   |     13.23     |
|  135  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q6YMS2   |     13.23     |
|  136  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    P29991   |     13.23     |
|  137  | SPFYMRJSYKOXGV-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.23     |
|  138  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6B9WHL6 |     13.22     |
|  139  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q6YMS7   |     13.22     |
|  140  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |    Q6YMS7   |     13.22     |
|  141  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    Q6YMS3   |     13.21     |
|  142  | FWYMMXUDTATKLG-PGLMLKKXSA-N |    Q6YMS7   |     13.21     |
|  143  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A1S4F2T6 |     13.21     |
|  144  | DBESQBZOXMCXPV-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.20     |
|  145  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    P27915   |     13.20     |
|  146  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |    Q6YMS3   |     13.20     |
|  147  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    Q6YMS4   |     13.20     |
|  148  | FWYMMXUDTATKLG-PGLMLKKXSA-N |    Q6YMS1   |     13.19     |
|  149  | FWYMMXUDTATKLG-PGLMLKKXSA-N |    Q6YMS2   |     13.19     |
|  150  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    P29990   |     13.19     |
|  151  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    P29991   |     13.18     |
|  152  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    Q1A136   |     13.18     |
|  153  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6M3GXE4 |     13.18     |
|  154  | FLBNLJLONKAPLR-DQSJHHFOSA-N |    Q6YMS3   |     13.18     |
|  155  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    Q6YMS7   |     13.18     |
|  156  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.18     |
|  157  | DHMTURDWPRKSOA-RUZDIDTESA-N |  A0A6B9WHC8 |     13.18     |
|  158  | DIWDGCJUJQGVOU-RUZDIDTESA-N |    Q1A136   |     13.18     |
|  159  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6M3GXE4 |     13.18     |
|  160  | DMQYDVBIPXAAJA-VHXPQNKSSA-N |    Q6YMS3   |     13.18     |
|  161  | VQYYQSZNRVQLIS-UHFFFAOYSA-N |    Q6YMS1   |     13.18     |
|  162  | VQYYQSZNRVQLIS-UHFFFAOYSA-N |    Q6YMS2   |     13.18     |
|  163  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    Q6YMS3   |     13.18     |
|  164  | ONIQOQHATWINJY-UHFFFAOYSA-N |    P29990   |     13.18     |
|  165  | ZMKGDQSIRSGUDJ-VSROPUKISA-N |  A0A6B9WHL6 |     13.17     |
|  166  | ZMKGDQSIRSGUDJ-IMVLJIQESA-N |  A0A6B9WHL6 |     13.17     |
|  167  | FLBNLJLONKAPLR-DQSJHHFOSA-N |    P27915   |     13.17     |
|  168  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    Q6YMS4   |     13.17     |
|  169  | PPUXXDKQNAHHON-BJLQDIEVSA-N |  A0A6B9WHD5 |     13.17     |
|  170  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6M3GXH9 |     13.17     |
|  171  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6B9WHL6 |     13.17     |
|  172  | FLBNLJLONKAPLR-DQSJHHFOSA-N |    Q6YMS4   |     13.17     |
|  173  | FHFYDNQZQSQIAI-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.16     |
|  174  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    P27915   |     13.16     |
|  175  | VQYYQSZNRVQLIS-UHFFFAOYSA-N |    P17763   |     13.16     |
|  176  | XZXHXSATPCNXJR-ZIADKAODSA-N |    P27915   |     13.16     |
|  177  | UHTHHESEBZOYNR-UHFFFAOYSA-N |    Q6YMS4   |     13.16     |
|  178  | ONIQOQHATWINJY-UHFFFAOYSA-N |    P29991   |     13.15     |
|  179  | HYXITZLLTYIPOF-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.15     |
|  180  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6M3GXE4 |     13.15     |
|  181  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A6B9WHL6 |     13.15     |
|  182  | HUXYBQXJVXOMKX-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.15     |
|  183  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    P29990   |     13.15     |
|  184  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    P29991   |     13.15     |
|  185  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    Q6YMS4   |     13.14     |
|  186  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A1S4F2T6 |     13.14     |
|  187  | CNVPBZZBCDUDPL-NSHDSACASA-N |    P27915   |     13.14     |
|  188  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6B9WHJ8 |     13.14     |
|  189  | UIARLYUEJFELEN-LROUJFHJSA-N |    Q1A136   |     13.14     |
|  190  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    Q6YMS3   |     13.14     |
|  191  | CNVPBZZBCDUDPL-NSHDSACASA-N |    Q6YMS4   |     13.13     |
|  192  | XZXHXSATPCNXJR-ZIADKAODSA-N |    Q6YMS4   |     13.13     |
|  193  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    P29990   |     13.13     |
|  194  | LLCRBOWRJOUJAE-UHFFFAOYSA-N |    Q1A136   |     13.13     |
|  195  | VDJHFHXMUKFKET-WDUFCVPESA-N |  A0A6B9WHL6 |     13.13     |
|  196  | VDJHFHXMUKFKET-QLYZSHOQSA-N |  A0A6B9WHL6 |     13.13     |
|  197  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6M3GXH9 |     13.13     |
|  198  | CNVPBZZBCDUDPL-NSHDSACASA-N |    Q6YMS3   |     13.13     |
|  199  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |    P27915   |     13.13     |
|  200  | IQIBKLWBVJPOQO-UHFFFAOYSA-N |  A0A6B9WHK4 |     13.13     |
|  201  | XZXHXSATPCNXJR-ZIADKAODSA-N |    Q6YMS3   |     13.13     |
|  202  | UIARLYUEJFELEN-LROUJFHJSA-N |    Q86825   |     13.12     |
|  203  | MBBCVAKAJPKAKM-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.12     |
|  204  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |    Q6YMS3   |     13.12     |
|  205  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.12     |
|  206  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A6B9WHJ8 |     13.12     |
|  207  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |    Q6YMS4   |     13.12     |
|  208  | BGLPECHZZQDNCD-UHFFFAOYSA-N |    P27915   |     13.12     |
|  209  | FLBNLJLONKAPLR-DQSJHHFOSA-N |    P29991   |     13.11     |
|  210  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6B9WHK4 |     13.11     |
|  211  | FLBNLJLONKAPLR-DQSJHHFOSA-N |    P29990   |     13.10     |
|  212  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    P27915   |     13.10     |
|  213  | GFQVFURAITYPCT-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.10     |
|  214  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    Q6YMS4   |     13.10     |
|  215  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6B9WHC8 |     13.09     |
|  216  | ZEWQUBUPAILYHI-UHFFFAOYSA-N |    P17763   |     13.09     |
|  217  | PPUXXDKQNAHHON-BJLQDIEVSA-N |  A0A6B9WHK4 |     13.09     |
|  218  | CXQHYVUVSFXTMY-UHFFFAOYSA-N |    Q6YMS3   |     13.08     |
|  219  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A6B9WHD5 |     13.08     |
|  220  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |    Q6YMS4   |     13.08     |
|  221  | PUFQVTATUTYEAL-UHFFFAOYSA-N |  A0A6B9WHL6 |     13.08     |
|  222  | FWYMMXUDTATKLG-PGLMLKKXSA-N |    Q1A136   |     13.08     |
|  223  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A1S4F2T6 |     13.07     |
|  224  | JWQOJVOKBAAAAR-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.07     |
|  225  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6B9WHD5 |     13.07     |
|  226  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    P29991   |     13.06     |
|  227  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A1S4F2T6 |     13.06     |
|  228  | SWZXEVABPLUDIO-QNLBTCDKSA-N |  A0A6B9WHH1 |     13.06     |
|  229  | SWZXEVABPLUDIO-WSZYKNRRSA-N |  A0A6B9WHH1 |     13.06     |
|  230  | DMQYDVBIPXAAJA-VHXPQNKSSA-N |    P17763   |     13.05     |
|  231  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q86825   |     13.05     |
|  232  | OAKGNIRUXAZDQF-TXHRRWQRSA-O |  A0A6B9WHL6 |     13.05     |
|  233  | ONIQOQHATWINJY-UHFFFAOYSA-N |    Q6YMS4   |     13.05     |
|  234  | JWQOJVOKBAAAAR-UHFFFAOYSA-N |  A0A6B9WHK4 |     13.05     |
|  235  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    Q86825   |     13.04     |
|  236  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |  A0A6B9WHH1 |     13.04     |
|  237  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |    P29990   |     13.04     |
|  238  | ONIQOQHATWINJY-UHFFFAOYSA-N |    P27915   |     13.04     |
|  239  | IQIBKLWBVJPOQO-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.04     |
|  240  | PUFQVTATUTYEAL-UHFFFAOYSA-N |  A0A6B9WHH1 |     13.04     |
|  241  | VNIWZCGZPBJWBI-UHFFFAOYSA-N |  A0A6B9WHK4 |     13.04     |
|  242  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    P29990   |     13.04     |
|  243  | XZXHXSATPCNXJR-ZIADKAODSA-N |    P29990   |     13.03     |
|  244  | RJCWBNBKOKFWNY-IDPLTSGASA-N |    P17763   |     13.03     |
|  245  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |  A0A6B9WHH1 |     13.03     |
|  246  | IPHKVWAKDXKJRE-UHFFFAOYSA-N |    Q6YMS3   |     13.03     |
|  247  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6B9WHJ8 |     13.03     |
|  248  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |    P27915   |     13.03     |
|  249  | WLAVZAAODLTUSW-UHFFFAOYSA-N |  A0A6B9WHD5 |     13.03     |
|  250  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |  A0A6B9WHL6 |     13.03     |
|  251  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A1S4F2S4 |     13.03     |
|  252  | ALKJNCZNEOTEMP-UHFFFAOYSA-N |    P29991   |     13.03     |
|  253  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |  A0A6M3GXE4 |     13.02     |
|  254  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |    Q1A136   |     13.02     |
|  255  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |    Q6YMS7   |     13.02     |
|  256  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A1S4F2S4 |     13.02     |
|  257  | AYOUDDAETNMCBW-GSHUGGBRSA-N |  A0A6B9WHL6 |     13.02     |
|  258  | PBCZSGKMGDDXIJ-HQCWYSJUSA-N |    Q86825   |     13.02     |
|  259  | XZXHXSATPCNXJR-ZIADKAODSA-N |    P29991   |     13.02     |
|  260  | HAYYBYPASCDWEQ-UHFFFAOYSA-N |    P17763   |     13.02     |
|  261  | PDOQBOJDRPLBQU-QMMMGPOBSA-N |    P17763   |     13.02     |
|  262  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6B9WHC8 |     13.01     |
|  263  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6B9WHD5 |     13.01     |
|  264  | UIARLYUEJFELEN-LROUJFHJSA-N |  A0A6M3GXH9 |     13.01     |
|  265  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6M3GXH9 |     13.01     |
|  266  | KKZJGLLVHKMTCM-UHFFFAOYSA-N |  A0A6B9WHC8 |     13.01     |
|  267  | UHTHHESEBZOYNR-UHFFFAOYSA-N |    Q6YMS3   |     13.00     |
|  268  | UHTHHESEBZOYNR-UHFFFAOYSA-N |    P29990   |     13.00     |
|  269  | VHEOUJNDDFHPGJ-UHFFFAOYSA-N |    P17763   |     13.00     |
|  270  | CNVPBZZBCDUDPL-NSHDSACASA-N |    P29991   |     13.00     |
|  271  | WKDACQVEJIVHMZ-UHFFFAOYSA-N |  A0A6B9WHD5 |     12.99     |
|  272  | LTXREWYXXSTFRX-QGZVFWFLSA-N |  A0A6B9WHL6 |     12.99     |
|  273  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6B9WHK4 |     12.99     |
|  274  | BMGQWWVMWDBQGC-IIFHNQTCSA-N |    P29991   |     12.99     |
|  275  | JNKQAHJZAUFSLB-BAWYVGMJSA-N |  A0A6B9WHH1 |     12.99     |
|  276  | CNVPBZZBCDUDPL-NSHDSACASA-N |    P29990   |     12.98     |
|  277  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A6M3GXE4 |     12.98     |
|  278  | HAYYBYPASCDWEQ-UHFFFAOYSA-N |    Q6YMS3   |     12.98     |
|  279  | FWYMMXUDTATKLG-PGLMLKKXSA-N |  A0A6B9WHC8 |     12.98     |
|  280  | CNTMOLDWXSVYKD-PSRNMDMQSA-N |  A0A6B9WHH1 |     12.97     |
|  281  | ZKRWPAYTJMRKLJ-BTYIYWSLSA-N |  A0A6B9WHL6 |     12.97     |
|  282  | HAYYBYPASCDWEQ-UHFFFAOYSA-N |    P29991   |     12.97     |
|  283  | WJRRGYBTGDJBFX-UHFFFAOYSA-N |  A0A6B9WHK4 |     12.97     |
|  284  | RJCWBNBKOKFWNY-IDPLTSGASA-N |  A0A1S4F2S4 |     12.97     |
